,coefficient,gene
18289,0.0,PRMT5-AS1
18290,0.0,EIF3IP1
18291,-0.0,NANOGP4
18292,-0.0,RP11-497H16.2
18293,-0.0,AC105399.2
18294,0.0,COX5BP6
18295,0.0,RP11-342M1.6
18296,-0.0,RP4-669L17.10
18297,0.0,RP11-365O16.6
18298,0.0,IGHJ3P
18299,0.0,CYP2F2P
18300,0.0,DDX10P1
18301,0.0,ZNF503-AS2
18302,0.0,DLEU7-AS1
18303,0.0,RP11-32B5.1
18304,0.0,RP11-452K12.3
18305,0.0,B3GNT9
18306,-0.0,RP11-813P10.2
18307,0.0,AC147651.4
18308,0.0,RP11-337C18.8
18309,-0.0,CDKN2AIPNL
18310,-0.0,ZBTB40-IT1
18311,0.0,IMPDH1P4
18312,0.0,SETP4
18313,-0.0,RP11-12M9.3
18314,0.0,BMS1P10
18315,0.0,LINC00987
18316,-0.0,TRBV30
18317,-0.0,FTH1P11
18318,0.0,RSL24D1P8
18319,0.0,ANO7P1
18320,0.0,RP11-96C23.9
18321,-0.0,HNRNPA1P2
18322,-0.0,SMG1P1
18323,-0.0,TTN-AS1
18324,0.0,SRRM1P3
18325,-0.0,GS1-124K5.4
18326,0.0,RP6-159A1.3
18327,0.0,CDC42P6
18328,-0.0,AL163953.3
18329,-0.0,RP11-475I24.3
18330,-0.0,LINC01071
18331,0.0,PITRM1-AS1
18332,-0.0,NDUFA9P1
18333,-0.0,AP001092.4
18334,0.0,NRBF2P3
18335,-0.0,XRCC6P1
18336,0.0,RP11-305L7.3
18337,-0.0,FOXD2-AS1
18338,-0.0,RP1-159A19.4
18339,-0.0,AC097639.8
18340,0.0,RP11-312B8.1
18341,0.6258196018152976,CECR7
18342,-0.0,ZNF737
18343,0.0,RGL2
18344,-0.0,CDK2AP2P2
18345,-0.0,DCLRE1CP1
18346,0.0,AC073115.6
18347,-0.0,XXbac-B135H6.15
18348,-0.0,RP4-803J11.2
18349,-0.0,AP000476.1
18350,-0.0,SGOL1-AS1
18351,-0.0,LINC00959
18352,-0.0,RP11-206L10.9
18353,-0.0,RP11-603J24.7
18354,-0.0,RP11-356I2.4
18355,-0.0,RPSAP15
18356,0.0,AC008268.2
18357,0.0,RP11-325F22.2
18358,-0.0,RP11-443B7.2
18359,-0.0,NONOP2
18360,0.0,HLA-DQA2
18361,-0.0,IGHJ2P
18362,-0.0,UBE2Q2P6
18363,0.0,PYY2
18364,0.0,AC097495.2
18365,0.0,IGKV1OR10-1
18366,0.0,AP000251.3
18367,-0.0,AP001056.1
18368,-0.0,ANKRD26P3
18369,0.0,FRY-AS1
18370,-0.0,ERICH1-AS1
18371,0.0,KIFC1
18372,-0.0,RPS15AP38
18373,0.0,HCG4P3
18374,-0.0,RPL30P4
18375,0.0,RP3-514P16.1
18376,-0.0,AL627309.1
18377,-0.0,IRGM
18378,0.0,ATP5JP1
18379,-0.0,TRBV3-1
18380,-0.0,RP11-39K24.13
18381,0.0,AF064858.11
18382,0.0,AC002075.4
18383,0.0,RP11-459A10.1
18384,0.0,AC010980.2
18385,-0.0,RNF216-IT1
18386,-0.0,UQCRBP1
18387,-0.0,RP3-423B22.5
18388,-0.0,AC079922.3
18389,0.0,EEF1A1P30
18390,0.0,BANF1P3
18391,0.0,AMY1A
18392,0.0,FAM200B
18393,-0.0,AC092620.3
18394,0.0,AC003075.4
18395,-0.0,RP11-54A4.2
18396,0.0,RP5-1041C10.3
18397,-0.0,AMDP1
18398,-0.0,LINC00211
18399,-0.0,HNRNPA1P39
18400,0.0,AC007000.11
18401,0.0,AC002454.1
18402,0.0,AC083873.4
18403,0.0,RP11-332O19.2
18404,-0.0,PA2G4P1
18405,-0.0,PHKA2-AS1
18406,0.0,FAM21FP
18407,0.0,RP11-110J1.2
18408,0.0,NFYAP1
18409,-0.0,LINC00674
18410,0.0,RP11-332L8.1
18411,0.0,AC097533.1
18412,-0.0,AC097500.2
18413,-0.0,LINC00398
18414,0.0,DGUOK-AS1
18415,0.0,RP11-611D20.2
18416,0.0,KLF7-IT1
18417,0.0,RP11-90H3.2
18418,0.0,RP3-404F18.5
18419,0.0,RP3-393E18.2
18420,-0.0,RP11-469E19.1
18421,0.0,AC097523.3
18422,-0.0,AC093642.3
18423,-0.0,PRKCQ-AS1
18424,-0.19736930798284236,LINC00649
18425,0.0,RP11-7O11.3
18426,0.0,AC008746.10
18427,0.0,TMEM161BP1
18428,0.0,hsa-mir-6723
18429,-0.0,FLG-AS1
18430,0.0,RP11-126K1.6
18431,0.0,EIF4HP2
18432,-0.0,RP11-338C15.3
18433,0.0,PTENP1
18434,0.0,AP001046.5
18435,-0.0,RPL35P1
18436,0.0,RP11-394D2.1
18437,0.0,RP11-274E7.2
18438,0.0,RP11-465N4.2
18439,0.0,RP11-443B7.1
18440,0.0,RP11-34P13.7
18441,0.0,AC012493.1
18442,-0.0,AC138035.2
18443,-0.0,AF011889.2
18444,0.0,RP11-59K5.1
18445,-0.0,RP11-815M8.1
18446,0.0,AC009133.14
18447,-0.0,ZEB2-AS1
18448,0.0,RP11-432J22.2
18449,0.0,RP4-635A23.4
18450,0.0,RP11-305M3.2
18451,-0.0,RP4-620F22.3
18452,0.0,AC009948.7
18453,-0.0,LRRC37A2
18454,0.0,RP3-469D22.1
18455,0.0,RP11-435F13.2
18456,-0.0,AC006195.2
18457,0.0,ABCA17P
18458,-0.0,RPL9P7
18459,-0.0,GOLGA2P5
18460,0.0,RP11-350E12.5
18461,0.0,RP11-262H14.1
18462,0.0,RP3-347M6.2
18463,-0.0,LINC00426
18464,-0.0,MID1IP1-AS1
18465,0.0,CASC4P1
18466,0.0,ARPC3P2
18467,0.0,RP11-108M9.4
18468,0.0,AC104978.1
18469,-0.0,AC008753.3
18470,0.0,OR7E140P
18471,-0.0,AC116366.5
18472,0.0,RP3-395M20.8
18473,0.0,AC007560.1
18474,0.0,RPS2P35
18475,0.0,CD81-AS1
18476,0.0,RP11-555H23.1
18477,-0.0,PAXBP1-AS1
18478,0.0,RP11-31F15.2
18479,-0.0,TARDBPP2
18480,0.0,RP11-69L16.4
18481,0.0,MKRN4P
18482,0.0,C9orf69
18483,-0.0,OR7E7P
18484,-0.0,RP11-460I13.6
18485,0.0,CCR12P
18486,0.0,OR2W3
18487,0.0,GABARAPL3
18488,0.0,GS1-309P15.4
18489,-0.0,RP11-172F4.2
18490,0.0,RP11-46F15.2
18491,0.0,RP11-229P13.19
18492,0.0,PAGE2B
18493,0.0,SLC35E1P1
18494,0.0,RP11-656D10.3
18495,-0.0,SNORD11
18496,0.0,RNU7-57P
18497,-0.0,SNORA81
18498,-0.0,AC068587.2
18499,0.0,SNORD4A
18500,-0.0,SCARNA7
18501,0.0,SNORD124
18502,-0.0,RNU7-163P
18503,0.0,SNORA47
18504,0.0,SNORD112
18505,-0.0,SNORD108
18506,-0.0,SNORD13
18507,0.0,SNORD125
18508,-0.0,RPL5P22
18509,0.0,AC093484.4
18510,0.0,RP11-85F14.5
18511,-0.0,RPS20P22
18512,0.0,RP11-379K17.4
18513,-0.0,RPL34P31
18514,-0.0,RP11-464D20.2
18515,0.0,TXNDC5
18516,-0.0,RPSAP4
18517,0.0,RPL21P10
18518,-0.0,RP11-271C24.3
18519,0.0,GATSL3
18520,-0.0,RP5-867C24.1
18521,0.0,RP11-400L8.2
18522,-0.0,RNF103
18523,0.0,RBM14
18524,0.0,CTD-2213F21.1
18525,0.0,LINC01119
18526,-0.0,RP11-745O10.2
18527,0.0,RP11-771F20.1
18528,-0.0,HNRNPA1P26
18529,-0.0,RN7SL425P
18530,0.0,RP11-407P2.1
18531,0.0,ALKBH6
18532,0.0,RP11-537H15.4
18533,-0.0,TMED10P2
18534,0.0,LL0XNC01-237H1.2
18535,-0.0,AP001469.9
18536,-0.0,RN7SL535P
18537,0.0,PABPC1P10
18538,-0.0,ST3GAL6-AS1
18539,0.0,RP11-561O4.1
18540,0.0,RP11-16F15.2
18541,0.0,RN7SL333P
18542,-0.0,MYLK-AS1
18543,-0.0,CTB-118N6.1
18544,0.0,AC004951.5
18545,0.0,RP11-168J18.6
18546,-0.0,RPL37P2
18547,-0.0,KMT2E-AS1
18548,0.0,IGKV2D-30
18549,-0.0,RP11-451B8.1
18550,-0.0,RP11-477J21.6
18551,0.0,CTA-242H14.1
18552,0.0,RP4-728D4.2
18553,-0.0,GUSBP4
18554,-0.0,PSMD6-AS2
18555,-0.0,RP11-295P9.3
18556,-0.0,NME1
18557,0.0,TNFSF12
18558,-0.0,CDRT4
18559,-0.0,APOBEC3G
18560,-0.0,RP4-800G7.1
18561,0.0,TLR9
18562,-0.0,CEACAMP3
18563,-0.0,AC009120.3
18564,0.0,WBP1
18565,-0.0,MRPS17
18566,-0.0,AC002310.7
18567,-0.0,RPL21P39
18568,-0.0,RP11-755B10.2
18569,0.0,RP11-309L24.4
18570,0.0,IGKV1D-8
18571,-0.0,SUGT1P3
18572,-0.0,RPS4XP22
18573,-0.0,RNF7P1
18574,-0.05156584776521184,DEFA3
18575,0.0,IGKV1-6
18576,-0.0,GET4
18577,-0.0,RP11-175I17.2
18578,-0.0,RN7SL608P
18579,0.0,C1orf226
18580,-0.0,ADSL
18581,-0.0,RP11-353N4.2
18582,-0.0,RP11-34P13.14
18583,0.0,PRKAG2-AS1
18584,0.0,RPL39P36
18585,-0.0,RP11-246A10.1
18586,0.0,TRBV8-2
18587,0.0,RN7SL368P
18588,0.0,IGKV3-20
18589,-0.0,LILRA4
18590,-0.0,RP11-163E9.2
18591,0.0,IGKV1D-33
18592,-0.0,LILRA2
18593,-0.0,RPL7P24
18594,-0.0,RP11-293A21.1
18595,0.0,RP11-90P5.5
18596,-0.0,LINC00888
18597,-0.0,RP11-587D21.1
18598,0.0,AMY2B
18599,0.0,IGHJ4
18600,0.0,DDX50P2
18601,-0.0,RP1-93H18.1
18602,-0.0,LY6G5B
18603,-0.0,RP11-572M11.4
18604,0.0,PSMB9
18605,-0.0,RP11-254B13.1
18606,-0.0,RP11-85G20.1
18607,-0.0,RN7SL146P
18608,-0.0,ETF1P2
18609,0.0,PSMD12P
18610,0.0,RP11-103G8.2
18611,0.0,RP4-753P9.3
18612,0.0,PCDHGC3
18613,0.0,SMKR1
18614,0.0,RP11-379F4.4
18615,0.0,RP11-758P17.3
18616,-0.0,CPHL1P
18617,0.0,RP11-430C7.5
18618,0.0,ZNF542
18619,0.0,COX19
18620,-0.0,RPS27P29
18621,-0.0,RN7SL587P
18622,0.0,RP11-146D12.2
18623,-0.0,DEFA1B
18624,0.6746555717225553,TCAM1P
18625,0.0,GHRLOS
18626,-0.0,RP11-499P20.2
18627,-0.0,RP11-298O21.2
18628,-0.0,ACAD11
18629,-0.0,RN7SL481P
18630,-0.0,RPS2P5
18631,-0.0,PPIL3
18632,-0.0,AC017002.1
18633,0.0,RPL23AP7
18634,0.0,RPL36AP45
18635,0.0,RPL13P5
18636,-0.0,RPS4XP13
18637,0.0,VPS26AP1
18638,-0.0,RP11-36C20.1
18639,0.0,IGKV1-17
18640,0.0,CTD-2061E19.1
18641,-0.0,RPL5P23
18642,0.0,RP1-228P16.1
18643,0.0,AC012358.8
18644,0.0,MTATP8P1
18645,-0.0,CTD-2013N17.1
18646,0.0,LRRFIP1P1
18647,0.0,RPS12P27
18648,0.0,FOXO3B
18649,-0.0,RP4-584D14.5
18650,-0.0,RP11-206L10.10
18651,0.0,RP11-477G18.1
18652,0.0,RPS19P3
18653,-0.0,PHBP8
18654,0.0,SETP14
18655,-0.0,CDKN2B-AS1
18656,0.0,TNFRSF13B
18657,-0.0,RPL34P18
18658,0.0,RPL21P123
18659,-0.0,RPL3P9
18660,-0.0,L1TD1
18661,0.0,RP11-3P17.4
18662,0.0,AQP1
18663,-0.0,RP11-64D22.2
18664,-0.0,AD000092.3
18665,-0.0,RP11-206L10.5
18666,-0.0,RP11-1348G14.1
18667,0.0,RP11-832N8.1
18668,-0.0,IGKV1-8
18669,-0.0,RP11-366M4.1
18670,0.0,ISY1
18671,0.0,RP11-286H14.6
18672,0.0,RP11-102M11.1
18673,0.0,RP11-430C7.4
18674,0.0,LRRD1
18675,0.0,CTD-2301A4.3
18676,-0.0,RP5-890O3.9
18677,0.0,RP1-273G13.1
18678,0.0,RN7SL559P
18679,-0.0,RP11-38J22.6
18680,-0.0,RP11-25I15.1
18681,0.0,AC098831.4
18682,0.0,PCDHGC5
18683,-0.0,RN7SL288P
18684,0.0,C21orf91-OT1
18685,0.0,ARHGEF25
18686,-0.0,RP11-435F17.1
18687,0.0,RPL36AP21
18688,0.0,RP11-615J4.4
18689,0.0,CTD-3236F5.1
18690,0.0,RP11-550F7.1
18691,-0.0,RN7SL23P
18692,0.0,IGKV1D-12
18693,0.0,TMEM189
18694,-0.0,RN7SL328P
18695,0.0,RP11-64K7.1
18696,0.0,RDH14
18697,0.0,AC093627.10
18698,0.0,IGKV1-16
18699,-0.0,LINC00886
18700,0.0,NDUFB2-AS1
18701,-0.0,RP11-65E22.2
18702,-0.0,PLCXD2
18703,0.0,RP11-48B14.1
18704,-0.0,AP000356.1
18705,-0.0,RPL15P2
18706,0.0,RP11-400K9.1
18707,-0.0,PLGLA
18708,-0.0,RP11-372E1.1
18709,-0.0,RPL4P1
18710,-0.0,MIF
18711,-0.0,HOXA11-AS
18712,0.0,RP11-119H12.1
18713,0.0,SEPT7P6
18714,0.0,RP11-244H3.1
18715,-0.0,TPM3P9
18716,-0.0,GVQW1
18717,-0.0,AC004985.12
18718,-0.0,NSUN6
18719,-0.0,RPL5P1
18720,-0.0,RP11-488C13.1
18721,0.0,CYP51A1P1
18722,0.0,HLA-DOB
18723,0.0,RPL29P14
18724,0.0,HMGN1P8
18725,-0.0,YAE1D1
18726,0.0,ARHGAP31-AS1
18727,-0.0,RP11-3K24.1
18728,0.0,RN7SL617P
18729,-0.0,LINC00877
18730,0.0,RP11-147I3.1
18731,-0.0,RN7SL809P
18732,0.0,KRTAP5-8
18733,0.0,IGKV1D-16
18734,-0.0,RP1-89D4.1
18735,-0.0,CRCP
18736,-0.0,AC093620.5
18737,-0.0,RPL34P33
18738,-0.0,RP11-379B18.5
18739,-0.0,PPATP1
18740,-0.0,IGKV2-24
18741,0.0,RP11-47K11.2
18742,0.0,RNA5-8S5
18743,-0.0,RPL36A
18744,0.0,IGKV3-11
18745,-0.0,RP11-392P7.1
18746,0.0,RP11-758P17.2
18747,0.0,PDXP
18748,-0.0,RPP21
18749,0.0,CD302
18750,-0.0,EGFL8
18751,0.0,RP11-192C21.1
18752,-0.0,RN7SL441P
18753,0.0,RP11-512H23.2
18754,-0.0,EEF1A1P25
18755,0.0,RP11-17A4.1
18756,-0.0,RPL7P19
18757,-0.0,RPL39P38
18758,0.0,ATP5J2
18759,0.0,HSPA8P9
18760,-0.0,ARHGAP8
18761,0.0,RP11-553L6.2
18762,-0.0,RP11-796G6.1
18763,0.0,PSMC1P1
18764,-0.0,RPS15AP24
18765,-0.0,AC108004.3
18766,-0.0,CA15P1
18767,-0.0,RP1-130H16.16
18768,-0.0,RP11-624D20.1
18769,-0.0,RP11-4K3__A.5
18770,0.0,GUSBP2
18771,0.0,ARPC4
18772,-0.0,RP11-490G8.1
18773,-0.0,ZBTB20-AS1
18774,0.0,IGKV2D-24
18775,-0.0,RP13-585F24.1
18776,-0.0,UBQLN4P1
18777,0.0,RP11-381E24.1
18778,-0.0,INMT
18779,0.0,TRBV11-2
18780,0.0,RP3-455J7.4
18781,0.0,RP11-732A19.1
18782,0.0,RP11-80H8.4
18783,0.0,RPL31P49
18784,0.0,ARPC1A
18785,-0.0,SUMO1P1
18786,0.0,RP11-38P22.2
18787,-0.0,RPL7AP30
18788,-0.0,IGKV1-9
18789,0.0,AC002467.7
18790,-0.0,LINC00893
18791,0.0,RP11-555M1.3
18792,-0.0,AC092620.2
18793,-0.0,AL161626.1
18794,-0.0,RP11-91P24.1
18795,-0.0,ATP5O
18796,0.0,LA16c-3G11.7
18797,0.0,PLEKHO2
18798,0.0,VDAC1P8
18799,0.0,C8orf58
18800,-0.0,KALP
18801,-0.0,RP11-34P13.13
18802,-0.0,RP11-84H6.1
18803,-0.0,PISD
18804,-0.0,RP11-242C19.2
18805,0.0,RP11-435F17.3
18806,-0.0,TRBVB
18807,-0.0,RP11-425I13.1
18808,-0.0,RP11-14K2.1
18809,-0.0,RP11-755B10.3
18810,0.0,RN7SL517P
18811,0.0,PWP2
18812,-0.0,C2orf15
18813,-0.0,PI4KA
18814,0.0,TCEB1P19
18815,0.0,AKAP2
18816,-0.0,RN7SL566P
18817,0.0,RP6-109B7.3
18818,0.0,USP27X
18819,0.0,ALG1L15P
18820,-0.0,HYPK
18821,0.0,RP13-452N2.1
18822,-0.0,RPS3AP49
18823,0.0,RPL9P28
18824,0.0,RP11-259P15.4
18825,-0.0,RPL7AP6
18826,0.0,IGKV1-33
18827,-0.0,RP1-90G24.10
18828,-0.0,RPL7AP31
18829,0.0,RPS20P33
18830,-0.0,LINC00969
18831,-0.0,AC090602.2
18832,-0.0,FOXP1-IT1
18833,-0.0,RPL9P32
18834,0.0,AMACR
18835,-0.0,MTFP1
18836,-0.0,SNHG3
18837,-0.0,RP11-262M14.2
18838,-0.0,ABCF2P1
18839,0.0,RP11-128A6.3
18840,0.0,RP11-299L17.1
18841,-0.0,RP11-219G10.1
18842,0.0,RN7SL127P
18843,0.0,CT45A2
18844,-0.0,RP11-568K15.1
18845,-0.0,RPL5P29
18846,-0.0,TCP10L
18847,0.0,ARFGAP3
18848,0.0,BGLAP
18849,-1.3783546398022684,LINC00996
18850,-0.0,C22orf39
18851,0.0,RP11-100N21.1
18852,-0.0,PEG10
18853,0.0,RP11-368I23.2
18854,-0.0,AK2P2
18855,-0.0,RPL5P3
18856,0.0,AC108488.4
18857,-0.0,CT45A5
18858,-0.0,STAG3L5P
18859,-0.0,RP11-234A1.1
18860,0.0,RN7SL21P
18861,-0.0,RP11-428G5.2
18862,0.0,RP4-576H24.2
18863,0.0,CTD-2184D3.1
18864,-0.0,TFP1
18865,-0.0,BMS1P4
18866,0.0,NPPA-AS1
18867,-0.0,RPS21P4
18868,0.0,RN7SL272P
18869,0.0,IGKV1-39
18870,-0.0,EIF6
18871,0.0,TBC1D3H
18872,-0.0,RN7SL800P
18873,0.0,PCDHGC4
18874,-0.0,RPL7AP11
18875,0.0,RBBP4P2
18876,0.0,IGHJ5
18877,0.0,KIR2DP1
18878,0.0,AC093627.9
18879,-0.0,CTD-2161E19.1
18880,0.0,RP11-383G6.4
18881,-0.0,MRPL20
18882,0.0,C15orf38
18883,0.0,LINC00960
18884,0.0,IGKV2D-28
18885,0.0,RP11-294L13.1
18886,0.0,AC007620.3
18887,-0.0,SERPINB10
18888,0.0,POU5F1P6
18889,0.0,DCAF13P1
18890,0.0,RPL21P11
18891,-0.0,HLA-DMB
18892,-0.0,RP11-274B21.1
18893,0.0,MBL1P
18894,-0.0,RPS3AP34
18895,0.0,DECR2
18896,0.0,CTC-359D24.3
18897,-0.0,GNG10
18898,0.0,RP11-18H7.1
18899,0.0,RPS24P16
18900,0.0,RP11-302F12.1
18901,-0.0,RP11-1094M14.1
18902,-0.0,RPS3AP43
18903,-0.0,RP11-745A24.2
18904,-0.0,RP11-1191J2.2
18905,-0.0,AC004893.11
18906,-0.0,CNTF
18907,-0.0,RPS27AP1
18908,-0.0,RPL5P12
18909,-0.0,NARG2P2
18910,-0.0,CCDC169
18911,0.0,RGAG4
18912,0.0,RP11-30K9.1
18913,0.0,RHOT1P3
18914,-0.0,IGKV1D-17
18915,0.0,ZNF702P
18916,-0.0,GLYCTK-AS1
18917,-0.0,RP11-506M12.1
18918,0.0,AP5Z1
18919,-0.0,MRPL42P6
18920,0.0,RP11-436H11.1
18921,-0.0,RPS26P21
18922,0.0,ZNF709
18923,0.0,RN7SL749P
18924,0.0,CTC-484M2.1
18925,0.0,RP11-285F7.2
18926,-0.0,STRC
18927,-0.0,RPL5P11
18928,0.0,IGHJ3
18929,-0.0,RN7SL449P
18930,-0.0,RPL7P49
18931,-0.0,RP11-507E23.1
18932,-0.0,RP11-187O7.1
18933,0.0,FTH1P23
18934,0.0,AC068522.4
18935,0.0,RP11-571M6.1
18936,0.0,FTH1P4
18937,-0.0,RP11-504P24.3
18938,0.0,AC005062.2
18939,-0.0,RP11-106M3.1
18940,-0.0,PTMAP8
18941,0.0,RN7SL737P
18942,-0.0,UBA52P3
18943,-0.0,EIF4EBP3
18944,-0.0,IGKV3-7
18945,0.0,ABCC13
18946,-0.0,RP11-613M5.2
18947,0.0,RP11-1084A12.1
18948,-0.0,RPL3P10
18949,0.0,AC020983.5
18950,0.0,AC000120.7
18951,0.0,RP11-115N4.1
18952,-0.0,MRPL33
18953,0.0,RP11-46A10.5
18954,0.0,MICAL3
18955,-0.0,RP11-342F17.2
18956,-0.0,RPS10P28
18957,0.0,RP11-58H15.1
18958,0.0,RP11-550I24.2
18959,-0.0,RP11-734J24.1
18960,-0.0,RP11-408P14.1
18961,0.0,RP5-1157M23.2
18962,0.0,IGKV2-30
18963,-0.0,STON1
18964,-0.0,PGBD3
18965,0.0,RPL30P14
18966,-0.0,RN7SL558P
18967,0.0,IGKV2D-29
18968,-0.0,RP11-166N6.2
18969,0.0,PRAF2
18970,-0.0,RP11-477G18.2
18971,-0.0,CTGLF8P
18972,0.0,IGKV1-12
18973,-0.0,RP11-274B21.2
18974,-0.0,C7orf73
18975,0.0,PTPRVP
18976,0.0,KCTD7
18977,0.0,EFNA4
18978,-0.0,RPL3P3
18979,0.0,AC012442.5
18980,0.0,RP11-330L19.1
18981,-0.0,MRPS31P5
18982,0.0,RP11-245J9.4
18983,-0.0,TICAM2
18984,-0.0,RPL5P30
18985,0.0,RP11-715J22.1
18986,0.0,C4orf48
18987,-0.0,NBPF15
18988,0.0,IGKV1-5
18989,-0.0,INGX
18990,0.0,NAT6
18991,0.0,AOX2P
18992,0.0,AMY2A
18993,0.0,GMFBP1
18994,-0.0,UBA52P5
18995,-0.0,RP11-775J23.2
18996,-0.0,RP11-627K11.1
18997,-0.0,ANTXRLP1
18998,0.0,CTB-55B8.1
18999,0.0,RN7SL172P
19000,0.0,HNRNPKP4
19001,-0.0,AC004967.7
19002,-0.0,UPK3B
19003,0.0,C6orf183
19004,-0.0,RPS2P44
19005,0.0,AP000322.53
19006,0.0,AC019221.4
19007,0.0,IL10RB
19008,-0.0,RP11-215P8.1
19009,-0.0,CFB
19010,-0.0,RN7SL834P
19011,0.0,RP11-4K3__A.3
19012,0.0,ZNF487
19013,-0.0,RPS4XP14
19014,-0.0,WDR92
19015,0.0,NME1-NME2
19016,-0.0,RP11-274B21.3
19017,-0.0,RPL37P23
19018,-0.0,RP5-966M1.6
19019,0.0,LINC00883
19020,0.0,PLA2G4B
19021,0.0,WDR65
19022,-0.0,RPL21P116
19023,-0.0,NPIPB5
19024,-0.0,RP11-472I20.1
19025,0.0,TTC4
19026,-0.0,RPL29P3
19027,0.0,RN7SL181P
19028,-0.0,RPLP0P2
19029,0.0,RN7SL844P
19030,0.0,EEF1A1P10
19031,0.0,HLA-L
19032,0.0,ST13P15
19033,-0.0,AC006547.8
19034,0.0,HOTTIP
19035,0.0,KIR2DL3
19036,-0.0,OSTCP1
19037,-0.0,RP11-864G5.1
19038,-0.0,RP11-681N23.1
19039,0.0,JMJD7
19040,-0.0,RP11-390K5.1
19041,0.0,RPL7P18
19042,-0.0,APOBEC3D
19043,-0.0,RN7SL832P
19044,-0.0,RP11-434O22.1
19045,-0.0,CTB-33G10.1
19046,0.0,RP11-113C12.2
19047,0.0,WDR86-AS1
19048,-0.0,RPL5P17
19049,-0.0,RP11-489M13.1
19050,-0.0,OR2A7
19051,-0.0,BMS1P7
19052,-0.0,RP11-600F24.1
19053,0.0,PRKRIRP2
19054,-0.0,EIF4BP8
19055,-0.0,TIPARP-AS1
19056,0.0,MRPS6
19057,0.0,ZNF512
19058,0.0,RP11-552M11.4
19059,-0.0,RP11-16F15.1
19060,-0.0,PPIEL
19061,-0.0,VTI1BP1
19062,-0.0,RP11-473P24.2
19063,0.0,RGAG1
19064,0.0,RPS24P17
19065,0.0,ACY1
19066,-0.0,NFS1
19067,0.0,RP11-227J5.3
19068,-0.0,RP11-50D9.1
19069,0.0,FAM86DP
19070,-0.0,RP11-306G20.1
19071,-0.0,DDOST
19072,0.0,IL12A-AS1
19073,0.0,LINC01011
19074,-0.0,TMEM199
19075,-0.0,RPS18P6
19076,0.0,RPL5P24
19077,-0.0,AC007566.10
19078,0.0,AC024704.2
19079,0.0,RPS4XP6
19080,-0.0,RPS20P35
19081,-0.0,RPS4XP17
19082,0.0,IGKV2-28
19083,-0.0,PDCL3P4
19084,0.0,RP11-148K1.12
19085,0.0,WWP1P1
19086,0.0,RP11-190P13.1
19087,-0.0,P2RY11
19088,-0.0,PBX2P1
19089,0.0,RP11-314A20.2
19090,0.0,TMEM141
19091,-0.0,RP11-114H7.1
19092,0.0,RP4-545C24.1
19093,0.0,RN7SL81P
19094,-0.0,GS1-259H13.2
19095,0.0,ILF2P1
19096,0.0,RPL26P35
19097,0.0,GMCL1P1
19098,0.0,IFITM10
19099,0.0,RP11-120B7.1
19100,-0.0,RP11-64K12.1
19101,0.0,RP11-495P10.7
19102,0.0,RN7SL130P
19103,0.0,PKD1P1
19104,0.0,RPL34P22
19105,0.0,PGBD4P1
19106,-0.0,DBNDD2
19107,0.0,C7orf13
19108,0.0,RP11-475N22.4
19109,0.0,AOX3P
19110,0.0,CTD-2314B22.3
19111,-0.0,RP11-425L10.1
19112,-0.0,RP11-383G6.3
19113,-0.0,CTB-47B8.1
19114,-0.0,RP11-531F16.3
19115,-0.0,RN7SL145P
19116,-0.0,RPL7P23
19117,-0.0,RP11-24C3.2
19118,-0.0,RP11-466H18.1
19119,0.0,ETV5
19120,0.14701225970643927,RPL38P3
19121,0.0,IGKV3-15
19122,0.0,RP11-1398P2.1
19123,0.0,RBM12
19124,0.0,ERVFRD-1
19125,0.0,OR2A1-AS1
19126,0.0,AC005154.7
19127,-0.0,LILRA6
19128,-0.0,RPL18P13
19129,-0.0,SCARF2
19130,0.0,RWDD4P1
19131,0.0,RP3-508I15.18
19132,-0.0,APOBEC3C
19133,0.0,CTD-2013N24.2
19134,0.0,RP11-254G11.1
19135,-0.0,RP1-181J22.1
19136,0.0,RP11-10G12.1
19137,-0.0,RP4-800G7.2
19138,-0.0,AC096772.6
19139,0.0,IGKV1-27
19140,-0.0,RPL21P120
19141,0.0,RPL12P33
19142,0.0,RP11-685B14.1
19143,0.0,RP11-713H12.1
19144,-0.0,CCDC13
19145,-0.0,ASPRV1
19146,0.0,RN7SL334P
19147,0.0,AL122127.25
19148,-0.0,CTA-211A9.5
19149,0.0,RP3-449O17.1
19150,0.2790101484368395,CTD-2377D24.6
19151,0.0,RN7SL280P
19152,0.0,AC108676.1
19153,-0.0,FCGR2C
19154,-0.0,UBE2V1
19155,-0.0,RP11-600F24.2
19156,-0.0,RP5-894A10.2
19157,-0.0,RP11-133K1.1
19158,-0.0,RP11-20O24.4
19159,-0.0,RP11-402J7.2
19160,0.0,ASLP1
19161,0.0,C4A
19162,0.0,RP11-506M13.3
19163,-0.0,HBB
19164,0.0,N4BP2L2
19165,-0.0,GABPB1-AS1
19166,0.0,CTB-36O1.7
19167,0.0,RP11-529F4.1
19168,0.0,RP11-1379J22.2
19169,-0.0,RP11-1000B6.5
19170,-0.0,RP11-744N12.3
19171,-0.0,RP11-181C3.1
19172,-0.0,RP11-875O11.1
19173,-0.0,LINC00847
19174,-0.0,IGFBP7-AS1
19175,0.0,MIR3150A
19176,-0.0,A2M-AS1
19177,-0.0,LINC01024
19178,0.0,RNF139-AS1
19179,0.0,RP11-867G23.3
19180,-0.0,LINC00861
